,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
7775,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Sie hat zum Beispiel diese Lieder gesungen:Ihre Musik ist eine Mischung aus Reggae und Dance-Musik.Rihanna kommt aus Barbados. Das ist eine Insel in der Karibik. Jetzt lebt sie in den USA.Rihanna ist sehr erfolgreich.,"Rihanna ist eine bekannte Sängerin, die aus Barbados stammt. Ihre Musik ist eine Mischung aus Reggae und Dance-Musik."
7776,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Sehr viele Menschen kaufen ihre Musik. Bis jetzt hat sie 191 Millionen CDs verkauft.,Sie ist sehr erfolgreich und hat weltweit über 191 Millionen CDs verkauft.
7777,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Damit gehört sie zu den erfolg-reichsten Musikerinnen der Welt. Für ihre Musik hat sie viele Preise gewonnen.Rihanna hat schon in ihrer Schul-Zeit Musik gemacht.,Rihanna ist eine der erfolgreichsten Musikerinnen der Welt und hat für ihre Musik zahlreiche Preise gewonnen.
7778,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Sie hat eine Mädchen-Band gegründet. Mit der Band ist sie zu einem Vor-Singen gegangen.,Bereits in ihrer Schulzeit hat sie mit einer Mädchenband Musik gemacht und wurde so entdeckt.
7779,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,So wurde sie entdeckt.Rihanna sammelt auch Spenden-Gelder.,Neben ihrer Musik engagiert sich Rihanna auch sozial.
7780,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Zum Beispiel für krebs-kranke Kinder. Und für Menschen mit wenig Geld in ihrer Heimat Barbados.In ihrer Heimat-Stadt Sankt Michael wurde eine Straße nach Rihanna benannt.,"Sie sammelt Spenden für wohltätige Zwecke, wie zum Beispiel für krebskranke Kinder und Menschen mit geringem Einkommen in Barbados."
7781,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Sie heißt Rihanna Street. Street ist das englische Wort für Straße.Rihanna hat einen Partner.,In ihrer Heimatstadt Sankt Michael wurde sogar eine Straße nach Rihanna benannt.
7782,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Er nennt sich A$AP Rocky. Er ist auch Sänger. Er singt Rap.Rihanna ist schwanger.,"Rihanna hat einen Partner namens A$AP Rocky, der ebenfalls Sänger ist und Rapmusik macht."
7783,LS_einfachstars_gpt7,/blog/15981-saengerin-rihanna-will-einen-fussball-club-kaufen.html,,,Im Jahr 2022 wird ihr erstes Baby geboren.,Im Jahr 2022 erwartet sie ihr erstes Kind.
7784,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Daniela Katzenberger hat in einem Krimi mitgespielt. Er heißt „Frauchen und die Deiwelsmilch“.,Daniela Katzenberger is a well-known television personality.
7785,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,"Darin ging es um eine Bank-Angestellte, die ein Verbrechen aufdeckt und verhindert. Daniela Katzenberger hat die Bank-Angestellte gespielt.","She has appeared in various television shows, including one where she played a bank employee who uncovers and prevents a crime."
7786,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Die Rolle ist extra für sie geschrieben worden. Eigentlich sollte es eine Serie werden. Es sollten noch mehr Folgen gedreht werden.,"The role was specifically written for her, and the series was supposed to continue with more episodes."
7787,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,"Jetzt sagt der Sender: Wir machen doch nicht weiter. Warum, weiß man nicht so genau. Die Einschalt-Quote war nicht schlecht. Ziemlich viele Menschen wollten den Krimi sehen.","However, the network has decided not to continue with the show for unknown reasons, despite decent ratings."
7788,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Und die ARD sagt: Wir waren zufrieden mit Frau Katzenberger. Trotzdem werden sie nicht weiter zusammen-arbeiten.,"The ARD, a German TV network, expressed their satisfaction with Katzenberger's performance but will not continue to work with her."
7789,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,"Wer Daniela Katzenberger weiter im Fernsehen sehen will, muss umschalten. Beim Sender VOX bekommt sie bald eine neue Sendung. Die heißt ""Daniela Katzenberger - natürlich schön"".Daniela KatzenbergerSie ist aus dem Fernsehen bekannt.","Those who want to see Daniela Katzenberger on TV will have to switch to the VOX network, where she will soon have a new show called ""Daniela Katzenberger - Naturally Beautiful."""
7790,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Sie hat in verschiedenen Fernseh-Sendungen mitgemacht. Zum Beispiel in diesen:Daniela Katzenberger hat sich auch bei ihrer Hochzeit filmen lassen.,"In addition to her television appearances, Daniela Katzenberger has been involved in other projects."
7791,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Und bei der Geburt ihrer Tochter.Daniela Katzenberger ist mit Lucas Cordalis verheiratet. Ihre Hochzeit war im Jahr 2016. Daniela Katzenberger und Lucas Cordalis haben eine Tochter zusammen.,"She allowed her wedding and the birth of her daughter to be filmed. Daniela Katzenberger is married to Lucas Cordalis, and they have a daughter named Sophia."
7792,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Sie heißt Sophia.7 Jahre lang hatte Daniela Katzenberger ein Café auf der Insel Mallorca. Das Café hieß Café Katzenberger.,"She also owned a café called Café Katzenberger on the island of Mallorca for seven years, from 2010 to 2017."
7793,LS_einfachstars_gpt7,/blog/15980-krimi-serie-mit-daniela-katzenberger-wird-abgesetzt.html,,,Daniela Katzenberger hat es 2010 aufgemacht. Seit 2017 ist das Café geschlossen.Daniela Katzenberger hat auch Bücher geschrieben. Zum Beispiel:,"Apart from her television career, Daniela Katzenberger has also written books, including..."
7794,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Viele Menschen fragen sich gerade: Ist Michelle Hunziker wieder schwanger?,In letzter Zeit fragen sich viele Menschen: Ist Michelle Hunziker wieder schwanger?
7795,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Bekommt sie ihr 3. Baby?,Plant sie ihr drittes Kind?
7796,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Woher kommen diese Gerüchte?,Die Gerüchteentstehen aus bestimmten Gründen heraus.
7797,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Michelle Hunziker war beim Frauen-Arzt.,"Es wurde beobachtet, dass Michelle Hunziker ihren Gynäkologen besucht hat."
7798,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Fotografen haben das beobachtet. Und ihr Verlobter war dabei. Er heißt Tomaso Trussardi.,Fotografen haben dies festgehalten und ihr Verlobter Tomaso Trussardi begleitete sie.
7799,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Als die beiden aus der Praxis kamen, hatten sie sehr gute Laune.","Als sie die Praxis verließen, waren sie beide sehr gut gelaunt."
7800,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Michelle Hunziker hat schon zwei Kinder.,Michelle Hunziker hat bereits zwei Kinder.
7801,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Eine Tochter, die 18 Jahre alt ist und eine Tochter, die 10 Monate alt ist.",Eine 18-jährige Tochter und eine 10 Monate alte Tochter.
7802,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Bevor ihr 2. Baby geboren wurde, hat sie gesagt: ""Wenn es ein Mädchen wird, freue ich mich.","Bevor ihr zweites Baby geboren wurde, hatte sie gesagt: ""Wenn es ein Mädchen wird, freue ich mich."
7803,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Aber wenn es so sein sollte, dann schwöre ich, dass wir sofort noch ein Kind machen werden.","Aber wenn es doch passiert, schwöre ich, dass wir sofort ein weiteres Kind bekommen werden."
7804,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Ich will das Gefühl spüren, einen Sohn zu haben.""","Ich möchte das Gefühl haben, einen Sohn zu haben."""
7805,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,Deshalb glauben viele: Jetzt kommt Baby Nummer 3.,"Aus diesem Grund glauben viele, dass das dritte Baby unterwegs ist."
7806,LS_einfachstars_gpt7,/blog/15978-ist-michelle-hunziker-wieder-schwanger.html,,,"Bisher hat aber noch niemand gesagt, ob das stimmt, Michelle Hunziker nicht, ihr Verlobter nicht, und auch die Managerin nicht,","Bisher hat jedoch keiner der Beteiligten dies bestätigt, weder Michelle Hunziker noch ihr Verlobter oder ihr Manager."
7807,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Helene Fischer ist gerade 30 geworden. Und an ihrem 30. Geburtstag hat sie ein Angebot vom Playboy bekommen.,Helene Fischer recently turned 30 and received an offer from Playboy on her birthday.
7808,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Der Playboy ist eine Männer-Zeitung. Darin sind Bilder von nackten Frauen.,Playboy is a men's magazine that features pictures of naked women.
7809,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Der Playboy möchte jetzt Bilder von Helene Fischer drucken. Bilder, auf denen sie nackt ist.","They want to publish pictures of Helene Fischer, where she is naked."
7810,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Sie haben auf ihrer Facebook-Seite geschrieben: ""Wenn Du die Playboy-Leser atemlos machen willst, dann ruf uns an.","On their Facebook page, they wrote, ""If you want to leave Playboy readers breathless, give us a call."
7811,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Das gilt auch mit 30. Für unsere Leser bist Du die perfekte Frau.""","This applies even at 30. For our readers, you are the perfect woman."""
7812,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Florian Boitin ist der Chef-Redakteur der Zeitschrift.,Florian Boitin is the editor-in-chief of the magazine.
7813,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Er wurde gefragt, ob das Angebot ernst gemeint ist. Er sagt: ""Sehr ernst!","When asked if the offer was serious, he said, ""Very serious!"
7814,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Helene Fischer ist die unangefochtene Königin der Showbranche, der scheinbar alles mühelos gelingt: Singen, moderieren, begeistern.","Helene Fischer is the undisputed queen of the entertainment industry, seemingly effortlessly excelling in singing, hosting, and captivating audiences."
7815,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Und viele, die dabei auch noch besser aussehen als Schlager-Schnuckel Helene, fallen mir auch bei intensiven Nachdenken nicht ein.""","Even after intense contemplation, I can't think of many who look better than the charming Schlager singer Helene."""
7816,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Helene Fischer hat noch nichts dazu gesagt.,Helene Fischer has not yet commented on the offer.
7817,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,"Ihre Fans wissen noch nicht, ob sie das Angebot annehmen wird.Sie ist Sängerin.",Her fans don't know if she will accept it.
7818,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Sie macht Schlager-Musik.,She is a singer who performs Schlager music.
7819,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Ihr bekanntestes Lied heißt „Atem-los durch die Nacht“.Helene Fischer wurde in Russland geboren.,"Her most famous song is called ""Atemlos durch die Nacht"" (Breathless through the Night)."
7820,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,In Sibirien. Bei ihrer Geburt hieß sie Jelena Petrowna Fischer.Helene Fischer hat eine Ausbildung gemacht.,"Helene Fischer was born in Russia, in Siberia. At birth, her name was Jelena Petrowna Fischer."
7821,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Als Sängerin für Musicals.Helene Fischer gehört zu den erfolgreichsten deutschen Sängerinnen.,She received training as a singer for musicals. Helene Fischer is one of the most successful German singers.
7822,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Sie hat mehr als 10.000.000 [10 Millionen] CDs mit ihrer Musik verkauft.Diese CDs hat Helene Fischer bis jetzt gemacht:Für ihre Musik hat Helene Fischer viele Preise gewonnen.,"She has sold over 10,000,000 CDs of her music. She has released the following CDs so far. Helene Fischer has won many awards for her music, including these."
7823,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Zum Beispiel diese:Außerdem hat Helene Fischer bis jetzt 2 Fernseh-Rollen gespielt. Einmal beim Traum-Schiff.,"She has also appeared in two television shows: once on ""Das Traumschiff"" (The Dream Ship) and once on ""Tatort"" (Crime Scene)."
7824,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Und einmal beim Tatort.Einmal im Jahr macht Helene Fischer eine Fernseh-Show. Die Show heißt 'Die Helene Fischer Show'. Sie kommt immer am 25. Dezember.,"Every year, Helene Fischer hosts a television show called ""Die Helene Fischer Show"" on December 25th."
7825,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,In der Show macht Helene Fischer zusammen mit Gästen Musik.Helene Fischer hat einen Freund. Er heißt Thomas Seitel.,"In the show, she performs music with guests. Helene Fischer has a boyfriend named Thomas Seitel."
7826,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Er ist Tänzer und Akrobat.,He is a dancer and acrobat.
7827,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,[ Akrobat ist ein anderes Wort für Kunst-Turner. ],
7828,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Helene Fischer und Thomas Seitel sind seit Dezember 2018 ein Paar.,They have been a couple since December 2018.
7829,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Davor war sie 10 Jahre lang mit Florian Silbereisen zusammen.,"Prior to that, she was in a relationship with Florian Silbereisen for 10 years."
7830,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Die beiden sind noch befreundet.Helene Fischer macht jeden zweiten Tag Sport. Auch auf Reisen.,"The two are still friends. Helene Fischer exercises every other day, even when traveling."
7831,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Darum hat sie immer Turn-Schuhe dabei. Und Sport-Übungen auf DVD.In Berlin gibt es das Wachs-Figuren-Museum Madame Tussauds.,"That's why she always carries athletic shoes and exercise DVDs with her. In Berlin, there is the Madame Tussauds wax figure museum."
7832,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Die Besucher und Besucherinnen durften sich 2011 wünschen: Welche Wachs-Figur fehlt nich in der Ausstellung?,"In 2011, visitors were asked which wax figure should be added to the exhibition."
7833,LS_einfachstars_gpt7,/blog/15979-helene-fischer-hat-ein-angebot-vom-playboy-bekommen.html,,,Die meisten Menschen haben sich eine Wachs-Figur von Helene Fischer gewünscht. Darum gibt es jetzt eine in der Ausstellung.,"Most people wished for a wax figure of Helene Fischer, so now there is one in the museum."
7834,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,"Oli P. hat geheiratet. Er wollte nicht, dass die Presse dabei ist. Es war eine kleine Feier mit Familie und engen Freunden.","Der Sänger, Schauspieler und Moderator Oli P., bürgerlich Oliver Petszokat, hat in einer kleinen Feier im Kreise seiner Familie und engen Freunde geheiratet."
7835,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,Ungefähr 20 Menschen waren Gäste.,Etwa 20 Personen waren als Gäste anwesend.
7836,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,So sieht Oli P. aus: Oli P. ist sein Künstler-Name.,
7837,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,Sein richtiger Name ist Oliver Petszokat.,
7838,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,"Er ist Sänger, Schauspieler und Moderator.",
7839,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,Er ist 35 Jahre alt. Er hat seine Freundin Pauline geheiratet. Sie ist 27 Jahre alt.,"Oli P., dessen richtiger Name Oliver Petszokat ist, ist 35 Jahre alt und hat seine 27-jährige Freundin Pauline geheiratet."
7840,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,"Die beiden haben in Köln einen Hunde-Bioladen. Er heißt ""Stöckchens Delikatessen"".","Neben seiner Karriere in der Unterhaltungsindustrie betreiben die beiden in Köln einen Hunde-Bioladen namens ""Stöckchens Delikatessen""."
7841,LS_einfachstars_gpt7,/blog/15977-oli-p-hat-geheiratet.html,,,,"Der Wunsch des Paares war es, dass die Presse nicht bei der Hochzeit anwesend ist."
7842,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Malia Obama ist die Tochter des Präsidenten Barack Obama. Sie hat ein Foto von sich ins Internet gestellt. Jetzt sind viel Menschen aufgeregt.,"Malia Obama, the daughter of President Barack Obama, posted a photo of herself on the internet, which has caused a lot of excitement."
7843,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Warum? Selfies sind Fotos, die man von sich selbst macht. Mit dem Handy. Dann teilt man sie im Internet.",Selfies are photos that people take of themselves using their smartphones and share on the internet.
7844,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Viele Menschen tun das gerade. Malia Obama hat das auch gemacht.,"Many people are doing this nowadays, and Malia Obama did it too."
7845,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Aber: Für sie kann das gefährlich sein. Sie ist die Tochter des Präsidenten von Amerika.,"However, for her, it can be dangerous because she is the daughter of the President of America."
7846,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Sie kann das Haus nur mit Leibwächtern verlassen, die auf sie aufpassen.",She can only leave the house with bodyguards who protect her.
7847,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Viele Dinge, die andere Mädchen in ihrem Alter machen können deshalb für sie gefährlich sein.",Many things that other girls her age can do might be dangerous for her.
7848,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Bei dem Foto stand dabei, wo es gemacht wurde. Alle Menschen konnten das im Internet lesen.","The photo also revealed where it was taken, which everyone could read on the internet."
7849,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Malias Familie befürchtet: Sie könnte vielleicht entführt werden.,Malia's family is worried that she might be kidnapped.
7850,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Deshalb muss sie in Zukunft vorsichtiger sein.Michelle ObamaIhr voller Name ist Michelle LaWaughn Robinson Obama.,"Therefore, she will have to be more cautious in the future. Michelle Obama's full name is Michelle LaVaughn Robinson Obama."
7851,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Sie ist die Ehe-Frau vom letzten amerikanischen Präsidenten. In Amerika nennt man das „First Lady“.,"She is the wife of the former American President, also known as the ""First Lady."""
7852,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Übersetzt heißt das „Erste Frau“. Sie war bis Januar 2017 ""First Lady"".Michelle Obama hat Jura studiert.",She was the First Lady until January 2017. Michelle Obama studied law and is a lawyer.
7853,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Das heißt: Sie ist Anwältin. Sie kennt sich mit Rechten und Gesetzen aus.Michelle Obama ist mit Barack Obama verheiratet. Zusammen haben sie 2 Kinder.,"She has knowledge and expertise in rights and laws. Michelle Obama is married to Barack Obama, and together they have two children named Malia and Natasha."
7854,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Sie heißen Malia und Natasha.Barack Obama hat seiner Frau in einem Restaurant einen Heirats-Antrag gemacht. Der Verlobungs-Ring war im Nachtisch versteckt.2017 wurde eine Spinne nach Michaelle Obama benannt.,"Barack Obama proposed to his wife in a restaurant, and the engagement ring was hidden in a dessert. In 2017, a spider was named after Michelle Obama."
7855,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Es ist eine Spinne, die auf Kuba lebt.",It is a spider that lives in Cuba and is now called Spintharus michelleobamaae.
7856,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Sie heißt jetzt Spintharus michelleobamaae.Michelle Obama hat in 2 amerikanischen Fernseh-Serien mit-gespielt. In den Serien iCarly und Jessie.,"Michelle Obama has had guest appearances in two American TV series, iCarly and Jessie, where she played herself."
7857,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"In beiden Serien hat sie sich selbst gespielt.Michelle Obama ist 1,80 Meter groß.2012 hat Michelle Obama ein Buch über gesunde Ernährung geschrieben.Barack ObamaEr ist Politiker.","She is 1.80 meters tall. In 2012, Michelle Obama wrote a book about healthy eating."
7858,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Er war der amerikanische Präsident. Das war in den Jahren 2009 bis 2017.,Barack Obama is a politician and was the American President from 2009 to 2017.
7859,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Er gehört zur Demokratischen Partei in den USA.Bis jetzt war Barack Obama der jüngste Präsident der USA.,He is a member of the Democratic Party in the USA.
7860,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Mit 55 Jahren wurde er zum Präsidenten gewählt.Vor seiner Arbeit als Präsident war Barack Obama Rechts-Anwalt.Barack Obama wurde auf Hawaii geboren.,"Barack Obama was the youngest President of the USA until now, being elected at the age of 55. Before his presidency, Barack Obama was a lawyer."
7861,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Sein Vater kommt aus Kenia. Seine Mutter kommt aus den USA.Barack Obama ist verheiratet.,"He was born in Hawaii, and his father is from Kenya while his mother is from the USA."
7862,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Seine Frau heißt Michelle Obama . Zusammen haben Barack und Michelle Obama 2 Töchter.,"Barack Obama is married to Michelle Obama, and they have two daughters named Malia and Natasha."
7863,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Sie heißen Malia und Natasha.Im Jahr 2009 hat Barack Obama den Friedens-Nobel-Preis bekommen. Der Grund ist: Er hat sich für den Frieden eingesetzt.,"In 2009, Barack Obama received the Nobel Peace Prize for his efforts in promoting peace and better cooperation between countries."
7864,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,"Und dafür, dass die Länder der Welt besser zusammen-arbeiten.Barack Obamas Vater ist 1971 bei einem Auto-Unfall gestorben. Vorher. hatte er seinen Sohn mehr als 10 Jahre lang nicht gesehen.Der Nama Barack ist arabisch.","Barack Obama's father died in a car accident in 1971 after not seeing his son for over 10 years. The name Barack means ""blessed by God"" in Arabic."
7865,LS_einfachstars_gpt7,/blog/15975-malia-obama-macht-ein-selfie.html,,,Übersetzt heißt er: Gesegnet von Gott.Barack Obamas Hobbys sind Poker und Basketball.,Barack Obama's hobbies include playing poker and basketball.
7866,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Jan Josef Liefers hat Geburtstag. Er wird heute 50 Jahre alt.,"Jan Josef Liefers, a well-known actor and singer, is celebrating his 50th birthday today."
7867,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Viele Menschen gratulieren ihm. Auch sein Schauspiel-Kollege Til Schweiger. Er hat ihm einen Brief geschrieben. In der BILD-Zeitung.,"Many people are congratulating him, including his fellow actor Til Schweiger, who wrote him a letter in the BILD newspaper."
7868,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,"Er schreibt: ""Du bist ein toller Schauspieler, aber das ist scheißegal! Viel wichtiger ist, dass Du ein toller Mann bist. Und Dich, im Gegensatz zu den meisten, mit dem einsetzenden Erfolg nie, nie, nie verändert hast! Das rechne ich Dir sooo hoch an!",Schweiger praises Liefers not only for his acting skills but also for being a great person who hasn't changed despite his success.
7869,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,"Du hast die beste Frau der Welt gefunden, hast tolle Kinder und auch noch einen tollen Partner, Axel, beim erfolgreichsten „Tatort“-Team der Welt! Alles richtig gemacht, mein Freund! Ich küsse Dich! Auch andere Tatort-Kolleginnen und Kollegen haben Jan Josef Liefers Glückwünsche geschickt.","He mentions Liefers' successful career on the popular crime series ""Tatort"" and his wonderful family."
7870,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Hier kann man sie lesen .,
7871,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Jan Josef Liefers hat sich auch etwas zum Geburtstag gewünscht.,
7872,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Und das Gute ist: Er wird auch bekommen.,
7873,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Es wird einen neuen Tatort geben.,
7874,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Jan Josef Liefers wird darin mitspielen.,
7875,LS_einfachstars_gpt7,/blog/15976-jan-josef-liefers-hat-einen-geburtstags-wunsch.html,,,Zusammen mit seinem Kollegen Axel Prahl. Außerdem machen noch 2 andere Tatort-Teams mit: Die Teams aus Dortmund und Köln. Alle werden zusammen ermitteln. Er wird allerdings noch eine Weile darauf warten müssen.,"Liefers has also expressed a birthday wish, which will come true in the form of a new ""Tatort"" episode in 2016, where he will star alongside his colleague Axel Prahl, as well as the teams from Dortmund and Cologne."
